"Hamilton 2002, UCI-1"	
0.2032	29.07357648
0.2032	29.09581758
0.2032	29.23816068
0.2032	29.14474802
0.2286	29.12250691
0.2032	29.07357648
0.2286	29.10916225
0.2032	29.18923024
0.2286	29.14474802
0.2032	29.15364446
0.2286	29.09581758
0.2032	29.22926423
0.2032	29.21147135
0.2286	29.14474802
0.2032	29.17588557
0.2286	29.23816068
0.2032	29.17588557
0.2286	29.17588557
0.2286	29.23816068
0.254	29.19367846
0.2286	29.21147135
0.2032	29.19367846
0.2286	29.18923024
0.2286	29.21147135
0.2286	29.17588557
0.2286	29.22926423
0.2286	29.21147135
0.2286	29.21591957
0.2286	29.26040178
0.2413	29.22481601
0.2286	29.23816068
0.2497582	29.21147135
0.254	29.24705712
0.254	29.26040178
0.2709418	29.28264289
0.2709418	29.23816068
0.2794	29.28709111
0.2794	29.28264289
0.2794	29.28709111
0.2794	29.28709111
0.3048	29.33602155
0.2836418	29.22481601
0.2794	29.26485001
0.2794	29.26485001
0.2794	29.26485001
0.2794	29.29598756
0.2794	29.37160732
0.2794	29.28709111
0.3048	29.26485001
0.3048	29.30043578
0.3048	29.31822866
0.2794	29.30043578
0.3302	29.28264289
0.3048	29.30933222
0.3302	29.3671591
0.3302	29.26485001
0.3302	29.28264289
0.3302	29.42053776
0.3048	29.34491799
0.3302	29.33602155
0.3048	29.34491799
0.3302	29.33157333
0.3302	29.37160732
0.3302	29.33602155
0.3302	29.30933222
0.3429	29.4294342
0.3556	29.4294342
0.3513582	29.40274488
0.3683	29.47836464
0.3640582	29.35381444
0.3598418	29.41608954
0.3598418	29.40274488
0.3556	29.38050377
0.3556	29.4294342
0.381	29.4071931
0.381	29.44277887
0.3556	29.41608954
0.381	29.44277887
0.381	29.43833065
0.381	29.46501998
0.381	29.43833065
0.3852418	29.39384843
0.381	29.45612353
0.381	29.3671591
0.381	29.52284686
0.4064	29.52284686
0.381	29.45612353
0.4064	29.4071931
0.4064	29.46501998
0.4064	29.49170931
0.4064	29.46501998
0.4064	29.52284686
0.4148582	29.49170931
0.4064	29.55843263
0.4064	29.53619152
0.4233418	29.48726109
0.4318	29.50950219
0.4318	29.49170931
0.4318	29.44277887
0.4318	29.52284686
3.0353	31.84037032
3.6576	33.16594036
5.6642	34.202376
7.5946	34.61606061
9.7028	35.78594289
11.4554	36.42648681
13.4874	37.07592716
15.4432	37.78764262
17.3355	38.53939207
19.2616582	39.21996998
21.1793582	39.91389255
23.0547418	40.57667757
24.9936	41.29284125
26.8986	41.94228161
28.6766	42.5161022
30.5816	43.20557655
32.4358	43.84167224
34.3154	44.45552682
36.0934	45.13610473
38.0238	45.77664864
39.8272	46.43943366
41.656	47.04884002
43.5356	47.7650037
45.3898	48.45892627
47.2186	49.11726307
48.9796582	49.92239119
50.7746	50.59852087
52.6034	51.39920076
54.356	52.14205377
56.0832	52.929389
57.8273418	53.81013688
59.5968582	54.71312586
61.3537	55.6250113
63.1020582	56.40345008
64.8335	57.34202484
66.6115	58.39180514
68.3641	59.27255302
70.1294	60.19778312
71.9328	61.02960056
73.5838	61.84362511
75.184	62.65764967
76.9366	63.57398332
78.6384	64.20118257
80.264	65.03300001
81.9827418	65.52230439
83.6591418	65.93154078
85.3948	66.76780644
87.0204	67.15924994
88.646	67.99106739
90.3224	68.43588955
91.9988	69.00081369
92.1935418	69.1253639
92.3501582	69.24101766
92.4052	63.84977306
92.71	58.54304468
91.1606	53.68558667
89.6874	49.2462615
88.138	44.89145254
86.2838	39.80268701
84.9122	36.20407572
83.4136	32.68108421
82.0166	29.37160732
80.6915582	26.34681663
79.3115	23.47771368
77.9272	20.90219337
76.581	18.43343037
75.2602	16.12925158
73.8886	14.00744987
72.5932	11.91233748
71.2385418	10.07522196
69.9135	8.255899317
68.6011582	6.49885178
67.3015418	4.928629549
65.9892	3.429578865
64.7022582	2.01059617
63.4407418	0.676129685
62.2130582	-0.507097264
60.9727	-1.601359781
59.7196418	-2.691174077
58.4708	-3.785436594
57.2473582	-4.750700685
56.0281582	-5.769343435
54.8005	-6.787986184
53.5389582	-7.708768059
52.2774418	-8.696273257
51.1048	-9.63929624
49.784	-10.54673345
48.4886	-11.51644576
47.3456	-12.49060629
46.0502	-13.37135417
44.7802	-14.35885937
43.561	-15.2485037
42.3164	-16.18263024
41.0718	-16.98775835
39.8737582	-17.83736868
38.6503418	-18.66918612
37.4396	-19.54548578
36.2585	-20.27499412
35.0731582	-21.07122579
33.8751418	-21.80963058
32.7109582	-22.5346907
31.5383418	-23.27754371
30.3911	-23.95812162
29.1803582	-24.64314775
27.9823418	-25.35486321
26.7927582	-25.95982135
25.654	-26.75605301
24.4729	-27.34766649
23.2833418	-27.93483174
22.098	-28.57092743
20.9296	-29.22926423
19.8882	-29.77194727
18.7367418	-30.27904453
17.6191418	-30.78169358
16.4973	-31.25765329
15.4178	-31.85371499
14.2748	-32.38305336
13.1318	-32.8857024
12.065	-33.31273167
10.9601	-33.75755384
9.8806	-34.23351355
8.763	-34.75395548
7.6454	-35.22546697
6.5532	-35.6435998
5.4737	-36.03059508
4.3772582	-36.34641882
3.2766	-36.81348209
2.2098	-37.32057935
1.143	-37.71202285
0	-38.10346635
-1.0668	-38.37925609
-2.1082	-38.81073359
-3.175	-39.25555575
-4.2418	-39.65144748
-5.334	-40.00730521
-6.2992	-40.32757716
-7.366	-40.64784912
-8.4074	-40.95032819
-9.525	-41.23946259
-10.4902	-41.71987053
-11.557	-42.08907292
-12.6238	-42.43603421
-13.7414	-42.71182395
-14.7066	-42.96537258
-15.7988	-43.26785165
-16.891	-43.60591649
-17.8816	-43.97511889
-18.9738	-44.36211417
-19.9644	-44.6779379
-21.0312	-44.96262408
-22.0218	-45.28289604
-23.0886	-45.54534112
-24.13	-45.84782019
-25.146	-46.06578304
-26.1874	-46.50170876
-27.178	-46.86201471
-28.2702	-47.13780445
-29.2862	-47.42693886
-30.353	-47.75610726
-31.369	-48.08972388
-32.3342	-48.37441006
-33.3756	-48.65464802
-34.417	-48.89040377
-35.433	-49.19288284
-36.5252	-49.55318879
-37.465	-49.89570186
-38.7858	-50.21597381
-39.8272	-50.57627976
-40.8432	-50.86986239
-41.9608	-51.23461656
-42.9006	-51.56823318
-44.0182	-51.91074625
-44.9834	-52.23991465
-45.9994	-52.57353127
-47.0408	-52.82263168
-48.1076	-53.1562483
-49.149	-53.49876136
-50.165	-53.85906731
-51.3842	-54.22826971
-52.4002	-54.54854166
-53.467	-54.88215829
-54.5338	-55.21577491
-55.5286418	-55.46487532
-56.5912	-55.85631882
-57.6114418	-56.27000343
-58.6486	-56.47906985
-59.6646	-56.87051335
-60.706	-57.2930944
-61.7474	-57.66674502
-62.8142	-57.97812053
-63.8302	-58.29839249
-64.8716	-58.64980199
-65.8622	-59.0412455
-66.9036	-59.35706923
-67.8688	-59.5972732
-68.8848	-60.07323291
-69.9008	-60.34012621
-70.866	-60.51360685
-71.8566	-60.98067012
-72.8218	-61.29649385
-73.8124	-61.54114604
-74.9046	-61.84807333
-75.8444	-62.19503462
-76.962	-62.45303147
-77.9272	-62.79554454
-78.8924	-63.00905918
-79.9084	-63.36491691
-80.8736	-63.6718442
-81.9192418	-63.81418729
-82.9056	-64.22342368
-83.947	-64.56148852
-84.9884	-64.81058893
-86.0044	-65.12641267
-86.9696	-65.34437552
-87.9094	-65.65130282
-88.8492	-65.935989
-89.8906	-66.18953763
-90.8812	-66.54094714
-91.821	-66.76335822
-92.8878	-67.03469974
-93.8022	-67.37276458
-94.7928	-67.51065945
-90.8981418	-59.23251903
-90.3478	-51.74616205
-87.9602	-44.49556081
-85.598	-38.61946006
-83.1596	-33.23711191
-80.8228	-28.57982388
-78.5368	-24.31842757
-76.2	-20.24830479
-73.9521	-16.68083106
-71.6745582	-13.30018263
-69.4055	-10.41773502
-67.2338	-6.992604379
-65.0917418	-4.265844529
-62.9454418	-2.059526608
-60.7695	-0.169032421
-58.6443582	1.765943981
-56.5361582	3.46961286
-54.4068	5.159937073
-52.2478	6.743503968
-50.0210582	8.304829755
-47.8070418	9.937327088
-45.5845418	11.55647976
-43.4424582	13.38914706
-41.0972	14.84371553
-38.989	16.14704446
-36.9062	17.93078133
-34.7472	18.94497586
-32.6644	20.30613167
-30.607	21.82297524
-28.4226	23.16633817
-26.3779	24.20722203
-24.257	25.38155254
-22.1445582	26.46691861
-20.0617582	27.49890602
-17.9832	28.521997
-15.9004	29.53619152
-13.8049	30.45252518
-11.7644418	31.31103195
-9.7239582	32.19622805
-7.7173582	33.00580438
-5.6896	33.7708985
-3.6914582	34.52264795
-1.6764	35.23436341
0.3344418	36.06173263
2.3664418	36.62220856
4.3772582	37.45847422
6.3796418	37.93443393
8.3608418	38.61946006
10.3589582	39.25110753
12.3486418	39.882755
14.3086582	40.45212737
16.2052	41.06598195
18.2118	41.63090609
20.2565	42.15579625
22.2461582	42.62285951
24.4348	43.33012675
26.2636	43.86836157
28.2448	44.33987306
30.1244	44.95817586
32.0294	45.39410158
33.9344	46.01240439
35.814	46.43943366
37.6682	47.03549536
39.624	47.55593729
41.5544	48.00075945
43.3832	48.63685514
45.3898	49.14840062
47.2694	49.61546389
49.0728	50.18038804
50.9778	50.70972641
52.7812	51.30133989
54.6354	51.77285138
56.5404	52.39115418
58.3184	52.87156212
60.1895418	53.65444912
61.8998	54.06813373
63.8302	54.71757409
65.913	55.47821998
67.818	56.05204057
69.6468	56.77265247
71.5518	57.32868017
73.3298	57.94698298
75.057	58.48966602
76.8096	59.09017593
78.6892	59.74851273
80.4672	60.38905665
82.2155582	61.35876896
83.9724	61.87476266
85.7504	62.65320145
87.6046	63.14695405
89.3318	63.61401732
91.1098	64.33462922
92.837	64.67269406
94.6658	65.52230439
96.3422	65.63795815
93.4212	60.21112778
92.9851582	55.09567292
92.202	50.65189953
90.678	46.04799016
88.6714	41.1371535
87.2744	37.86771061
85.8774	34.42478708
84.455	31.5690288
83.0072	28.48641122
81.5848	25.67513516
80.1581582	23.01065041
78.7230582	20.54633564
77.2879582	18.21546751
75.8698	16.06697647
74.4601	13.90958899
73.0504	11.70327107
71.6237582	9.86170732
70.2140582	8.140245555
68.8213	6.343164023
67.4454582	4.804079344
66.0654	3.273891109
64.7065	1.89939063
63.3814582	0.55157948
62.0606582	-0.68947435
60.7314	-1.774840424
59.3979	-2.855758277
58.1067418	-3.852159919
56.8155582	-4.928629549
55.5117	-5.791584543
54.1697418	-6.77464152
52.8277582	-7.686526951
51.5112	-8.522792614
50.2031	-9.541435364
48.7934	-10.57342278
47.5488	-11.48085999
46.228	-12.3482632
44.9072	-13.29128619
43.561	-14.16758584
42.291	-15.11505705
40.9448	-16.05363181
39.7002	-16.86765636
38.354	-17.8017829
37.1305582	-18.58466991
35.8690418	-19.31417825
34.5948	-20.21716724
33.3502	-20.93333092
32.1140582	-21.69397682
30.8779418	-22.41458872
29.6164	-23.2330615
28.4395418	-23.83801963
27.1991582	-24.56752798
25.9715	-25.28813988
24.7734582	-25.8263747
23.5204	-26.59591704
22.352	-27.21866806
21.1836	-27.69017955
20.066	-28.41079146
18.8171582	-28.89119939
17.6276	-29.46057176
16.4338	-30.01659946
15.24	-30.63935048
14.0546582	-31.08417265
12.827	-31.64464857
11.7348	-32.17398694
10.5367582	-32.52539645
9.4488	-33.13925103
8.2296	-33.6463483
7.0358	-34.00220603
5.9182	-34.58937128
4.7498	-34.94522901
3.556	-35.4167405
2.3876	-35.82597689
1.2954	-36.3019366
0.1016	-36.65779433
-1.0414	-37.07592716
-2.1844	-37.53854221
-3.2766	-37.78764262
-4.3688	-38.29918811
-5.5372	-38.72176916
-6.6294	-38.97531779
-7.6962	-39.36676129
-8.89	-39.70927436
-10.0076	-40.07847675
-11.1506	-40.51440247
-12.2428	-40.8079851
-13.3604	-41.17273927
-14.478	-41.48411478
-15.5702	-41.83107607
-16.7132	-42.23141601
-17.8138582	-42.42713776
-18.923	-42.84082237
-20.0152	-43.18778366
-21.1836	-43.41909118
-22.2758	-43.82832757
-23.3934	-44.09077265
-24.4602	-44.39769994
-25.5778	-44.73131656
-26.6446	-45.03379563
-27.7622	-45.34961936
-28.8798	-45.64765021
-29.9677582	-45.87006129
-31.0896	-46.27929768
-32.2072	-46.55953564
-33.2232	-46.8798076
-34.3154	-47.03994358
-35.4076	-47.46252463
-36.5506	-47.72496971
-37.6428	-47.9696219
-38.7604	-48.30323852
-39.8018	-48.54789071
-40.8686	-48.85926622
-42.0116	-49.19733106
-43.18	-49.38860459
-44.196	-49.73111766
-45.5422	-50.0691825
-46.6598	-50.460626
-47.7266	-50.63410664
-48.8442	-50.97217149
-49.8856	-51.27909878
-51.0032	-51.5504403
-52.0954	-51.76395493
-53.1368	-52.19098421
-54.2544	-52.41784351
-55.3212	-52.68473681
-56.388	-53.04059454
-57.5056	-53.33862539
-58.674	-53.70782778
-59.7408	-54.00141041
-60.833	-54.17933927
-61.9252	-54.63305788
-62.992	-54.90439939
-64.0334	-55.14460336
-65.0748	-55.53159864
-66.1924	-55.84297415
-67.2084	-56.15434967
-68.1736	-56.45682874
-69.342	-56.77265247
-70.358	-57.1685442
-71.3994	-57.40429994
-72.4408	-57.74236478
-73.533	-58.14270473
-74.4474	-58.4451838
-75.565	-58.80548975
-76.6064	-59.12131348
-77.724	-59.51275699
-78.74	-59.78409851
-79.8576	-60.14885268
-80.899	-60.53584796
-82.0166	-60.84722347
-83.0072	-61.1408061
-84.0994	-61.60342115
-85.1154	-61.88365911
-86.1822	-62.17724173
-87.122	-62.63540856
-88.1126	-62.88895719
-89.2302	-63.19143626
-90.2208	-63.50281178
-91.2876	-63.81418729
-92.329	-64.18338968
-93.345	-64.41914543
-91.0251418	-64.37021499
-90.2927582	-56.68368804
-89.6366	-48.64130336
-87.249	-42.55613619
-84.8614	-37.79209084
-82.4738	-32.59656799
-80.0354	-27.85031553
-77.724	-23.81133031
-75.3618	-20.32392456
-73.1012	-16.21376779
-70.7982582	-13.65604036
-68.5334418	-10.00849863
-66.3321	-6.952570384
-64.1815582	-4.479359166
-61.9971582	-2.39759145
-59.8127582	-0.41368461
-57.6326	1.494602463
-55.4863	3.238305336
-53.2892	4.772941793
-51.0963418	6.249751369
-48.8611418	7.922282696
-46.6513418	9.305679619
-44.4288418	10.86255718
-42.2359582	12.46836519
-40.005	13.869555
-37.8714	15.40419145
-35.6616	16.91213858
-33.401	18.11760664
-31.3436	19.67893242
-29.1592	20.79543605
-27.0256	22.00535233
-24.1554	23.83801963
-22.3223582	24.77214617
-20.0998582	25.91089091
-17.8773582	26.97846409
-15.8072582	27.88145308
-13.7329418	28.89564761
-11.6924582	29.80753304
-9.6223582	30.68828092
-7.5861418	31.52009836
-5.5287418	32.36526047
-3.5136582	33.13925103
-1.4732	33.88655226
0.5461	34.68723215
2.6035	35.25660452
4.6270418	36.03059508
6.6421	36.64444966
8.6317582	37.33392401
10.6468418	37.99226081
12.6407418	38.6061154
14.6261582	39.22886642
16.5904418	39.78934235
18.5166	40.40764515
20.574	41.04374084
22.4663	41.46187367
24.4348	42.15579625
26.3398	42.65844529
28.321	43.174439
30.1752	43.73936314
32.1564	44.20642641
34.0614	44.78914344
35.9664	45.29624071
37.9222	45.7899933
39.8272	46.3237799
41.7576	46.8798076
43.6626	47.36021553
45.5422	47.88955391
47.4218	48.33437607
49.3056418	49.02829864
51.2318	49.46867258
53.1368	49.98021807
54.8386	50.60741731
56.7182	51.03889481
58.674	51.69278339
60.3504	52.2087771
62.23	52.84042456
64.1858	53.36976294
65.9892	54.01920329
67.818	54.5974721
69.6595	55.24691246
71.5518	55.80294016
73.3298	56.27445165
75.0908582	57.15519953
76.8858	57.74236478
78.7146	58.15604939
80.4672	58.93003996
82.55	59.92199338
84.2772	60.27340288
86.1314	60.92284324
87.8332	61.58118004
89.662	62.3551706
91.3384	62.84002676
93.1672	63.52950111
92.9936418	63.84087662
93.0783	62.79554454
93.0825418	57.05733866
93.0402	52.13315733
91.4146	47.75165904
89.8906	43.7304667
88.3412	40.16744118
86.8172	36.53769235
85.344	33.38835144
83.8708	30.3546643
82.423	27.42773448
80.9667418	24.78993906
79.5104582	22.36565828
78.0626582	19.90579173
76.6318	17.77064535
75.1586	15.51984521
73.7616	13.48255972
72.39	11.51644576
70.993	9.732708894
69.5790582	7.935627361
68.1778418	6.352060466
66.7808418	4.724011355
65.3838418	3.273891109
64.0545582	1.98390684
62.7126	0.524890151
61.3833418	-0.515993707
60.0286582	-1.7081171
58.7205582	-2.708966964
57.4209418	-3.700920384
56.1255418	-4.630598701
54.8089582	-5.449071478
53.4712418	-6.294233585
52.1419582	-7.081568811
50.8211582	-8.037936458
49.5130582	-8.811927019
48.1584	-9.857259099
46.863	-10.56007811
45.5422	-11.62320308
44.2214	-12.46391697
42.8752	-13.34021662
41.6052	-14.23875739
40.259	-15.06167839
38.989	-15.93797805
37.6174	-16.76534727
36.322	-17.60606115
35.0774	-18.42898215
33.8328	-19.14959405
32.5331582	-19.96806683
31.2674	-20.63974829
29.9974	-21.53384084
28.7612582	-22.14769542
27.5124418	-22.83272155
26.2382	-23.584471
25.0698	-24.23391136
23.7998	-24.96786792
22.5806	-25.51944741
21.3148418	-26.20447353
20.1422	-26.88949966
18.7833	-27.34321827
17.4244	-28.07272661
16.2306	-28.7088223
15.0114	-29.32267689
13.8684	-29.74970616
12.6238	-30.2923892
11.4046	-30.85731334
10.2658418	-31.2798944
9.144	-31.88040431
7.8994	-32.33412292
6.6548	-32.83677196
5.5075582	-33.24600835
4.318	-33.73086451
3.1369	-34.15344556
1.9304	-34.70947326
0.8382	-35.03419344
-0.4064	-35.50125671
-1.5748	-35.98166464
-2.7686	-36.39534925
-3.937	-36.76899987
-5.1054	-37.17378804
-6.1722	-37.5785762
-7.5226418	-37.93443393
-8.8392	-38.42818653
-9.9568	-38.78849248
-11.1252	-39.12655733
-12.319	-39.52689727
-13.4366	-39.90944433
-14.5711418	-40.13630363
-15.7226	-40.54998824
-16.8656	-40.96812107
-17.9578	-41.18163571
-19.1008	-41.55083811
-20.2692	-41.96897094
-21.4122	-42.2091749
-22.5806	-42.50275753
-23.7236	-42.85861526
-24.7904	-43.22336943
-25.8826	-43.54364139
-27.0256	-43.75270781
-28.1686	-44.15749597
-29.2608	-44.4510786
-30.4292	-44.6779379
-31.5468	-44.99376164
-32.639	-45.37630869
-33.7566	-45.64320199
-34.8996	-45.91454351
-36.1188	-46.23036724
-37.1602	-46.58177675
-38.4048	-46.94653092
-39.5224	-47.17339023
-40.6146	-47.40469775
-41.783	-47.79614125
-42.9514	-48.07637921
-44.1198	-48.33882429
-45.1358	-48.64575158
-46.3296	-48.99271287
-47.498	-49.16619351
-48.4886	-49.56208523
-49.6824	-49.86011608
-50.8	-50.12256116
-51.943	-50.38945445
-53.0098	-50.74086396
-54.102	-50.98996437
-55.245	-51.31023633
-56.388	-51.58157785
-57.4548	-51.9018498
-58.6486	-52.24881109
-59.7154	-52.43118818
-60.8838	-52.90714789
-61.9506	-53.1562483
-63.0682	-53.43203804
-64.135	-53.81903332
-65.2272	-54.05923729
-66.3448	-54.44178435
-67.3608	-54.73536697
-68.4276	-55.03339782
-69.5706	-55.40260021
-70.6374	-55.76735439
-71.628	-55.99421369
-72.7583	-56.51465562
-73.8124	-56.70148093
-74.9554	-57.05733866
-75.946	-57.51550548
-77.1144	-57.76015767
-78.1812	-58.14715295
-79.2988	-58.46297669
-80.2894	-58.8366273
-81.3816	-59.2280708
-82.4738	-59.48161944
-83.5914	-59.93088982
-84.7598	-60.2778511
-85.8012	-60.54919262
-86.8172	-60.93173968
-87.8332	-61.29649385
-88.8492	-61.58562826
-89.9668	-61.90145199
-91.0082	-62.18613818
-92.1258	-62.53754769
-93.1164	-62.86671608
-92.6422582	-63.02240384
-95.2754	-63.42719201
-91.3511	-55.54939153
-90.9066	-48.41444406
-88.4682	-43.26785165
-86.106	-37.36061334
-83.6422	-32.47201779
-81.3054	-28.67323653
-78.9178	-24.6342513
-76.5048	-20.81767716
-74.2653582	-16.76534727
-71.9751418	-13.5003526
-69.6933582	-10.79583386
-67.4793418	-7.633148291
-65.278	-4.857458004
-63.1063	-2.86465472
-60.9303582	-0.849610328
-58.7840582	0.951919426
-56.6589418	2.553279207
-54.4449	4.074570999
-52.2012418	5.449071478
-49.9491	6.85915773
-47.7477582	8.473862177
-45.4829418	9.928430645
-43.2054	11.39189556
-40.8432	12.78418892
-38.7604	14.12310363
-36.5506	15.60436143
-34.2392	16.83207059
-32.1564	18.28663906
-29.9466	19.48321067
-27.813	20.67533407
-25.654	21.92973256
-23.5458	23.05958085
-21.4376	24.13605048
-19.3209418	25.17693434
-17.2085	26.15109487
-15.113	27.07187675
-13.0513582	28.04603728
-10.9897418	28.86451006
-8.9323418	29.68743106
-6.858	30.59931649
-4.8810418	31.26210151
-3.2300418	32.1028154
-1.9388582	32.8857024
-0.8974582	32.9880115
0	32.54763756
0.5545582	32.36081225
0.9906	32.1650905
0.7408418	30.81727935
0.5334	30.59042005
0.508	30.55483427
0.4572	30.49700739
-0.2286	29.01574959
-0.254	29.10471403
-0.254	28.98906026
-0.2286	29.01574959
-0.2286	28.94457805
-0.254	28.98016382
-0.254	28.90009583
-0.2794	28.96681916
-0.254	28.88230295
-0.254	28.89564761
-0.254	28.86006184
-0.254	28.94012983
-0.254	28.84671717
-0.254	28.86451006
-0.2794	28.88675117
-0.2794	28.86451006
-0.3048	28.86451006
-0.254	28.95347449
-0.2794	28.82892429
-0.254	28.82447607
-0.2794	28.76664918
-0.2794	28.80223496
-0.2794	28.83782073
-0.2794	28.88675117
-0.254	28.79333851
-0.254	28.83782073
-0.2794	28.86006184
-0.2794	28.86451006
-0.2794	28.81557962
-0.2794	28.88230295
-0.2794	28.94012983
-0.2794	28.8734065
-0.2794	28.83782073
-0.2709418	28.83782073
-0.2794	28.85116539
-0.2667	28.78889029
-0.2667	28.81557962
-0.2667	28.85116539
-0.2794	28.79333851
-0.2794	28.84671717
-0.254	28.75775274
-0.254	28.79333851
-0.2794	28.77554563
-0.2794	28.78889029
-0.2794	28.85116539
-0.254	28.81557962
-0.2794	28.74440808
-0.254	28.80223496
-0.2794	28.79333851
-0.254	28.85116539
-0.2794	28.85116539
-0.2794	28.85116539
-0.2794	28.75775274
-0.254	28.86451006
-0.254	28.76664918
-0.2794	28.82892429
-0.2794	28.88230295
-0.2794	28.81557962
-0.2794	28.77999385
-0.2794	28.83782073
-0.3048	28.8111314
-0.2794	28.86006184
-0.254	28.77554563
-0.2794	28.84671717
-0.2794	28.75330452
-0.254	28.77999385
-0.2794	28.88230295
-0.254	28.75330452
-0.2794	28.86006184
-0.2794	28.80223496
-0.2794	28.77554563
-0.2794	28.86006184
-0.2794	28.82447607
-0.254	28.79333851
-0.2794	28.82447607
-0.2794	28.75775274
2.1674582	30.86176156
2.5654	33.86431115
4.6228	34.68278393
6.6294	35.40784406
8.7376	36.17738639
10.7442	36.64000144
12.6746	37.3917509
14.8336	37.88995172
16.7513	38.6061154
18.7536582	39.1621431
20.7094582	39.7804459
22.6017582	40.34092183
24.7142	40.88360486
26.416	41.35066813
28.1178	41.77769741
29.6164	42.17358913
31.0134	42.46717176
32.3088	42.94313147
33.5534	43.12550856
34.5948	43.54808961
35.6616	43.65929515
36.8554	44.11301376
37.9476	44.42883749
39.0144	44.59786991
39.9288	44.92259009
40.9194	45.12720828
41.7576	45.37186047
42.6974	45.55423756
43.5356	45.87006129
44.3992	45.97681861
45.1866	46.3237799
46.0502	46.51505343
46.7868	46.69298229
47.5996	46.9821167
48.3362	47.09332224
49.1744	47.42693886
50.1396	47.7650037
51.2064	48.01410411
52.1716	48.36551362
53.2892	48.66799269
54.483	48.9793682
55.4228	49.25960616
56.5404	49.57098168
57.5818	49.87790897
58.6994	50.20262915
59.6392	50.54514221
60.7314	50.82538017
61.8447582	51.30133989
62.8396	51.53264741
64.008	51.84847114
65.151	52.29329331
66.1924	52.57353127
67.3354	52.94273366
68.453	53.24521273
69.5198	53.60107046
70.7898	53.92579064
71.882	54.39730213
72.9488	54.64640254
73.9648	55.04229426
75.057	55.49601287
76.1238	55.77625083
77.343	56.21217655
78.7654	56.70592915
79.9084	57.16409597
81.1022	57.53774659
82.296	57.94698298
83.4136	58.34732292
84.582	58.78324864
85.6996	59.14355459
86.8934	59.43713722
87.9602	60.03764714
89.2048	60.27340288
90.3224	60.63815706
91.5416	61.01180767
92.71	61.46552628
93.8276	61.71462669
94.9706	62.1505524
96.1136	62.49306547
97.3074	62.76440699
98.4292418	62.96457696
99.568	63.31598647
100.7618	63.77415329
101.854	64.01880548
103.0732	64.44138654
104.267	64.58817785
105.3592	64.85507115
106.4768	65.13086089
107.696	65.29989331
108.839	65.70023325
109.982	65.91819611
107.6113418	64.1655968
107.0525418	56.83492757
106.3752	50.91879283
104.3178	45.47861779
102.235	40.4788167
100.1268	35.77259823
98.1202	31.35996239
96.139	27.68128311
94.1832	24.19387736
92.2528	20.87995226
90.3181582	17.83292045
88.4004582	14.89264597
86.4827582	12.19257545
84.5735418	9.746053558
82.6812418	7.539735637
80.8058582	5.355658824
78.9601418	3.474061081
77.1313418	1.5435329
75.3152418	-0.022241108
73.4779582	-1.463464911
71.6576418	-2.86465472
69.8542418	-4.04788167
68.0635418	-5.253349727
66.2432	-6.338715801
64.4271	-7.468564092
62.6152418	-8.496103285
60.7991418	-9.608158688
58.9788	-10.67128365
57.2262	-11.76999439
55.3466	-12.73970671
53.594	-13.83841744
51.8668	-14.8793013
49.9872	-15.79563495
48.2346	-16.88544925
46.5074	-17.85071334
44.6786	-18.80263277
42.8752	-19.78124152
40.8686	-20.72871273
38.862	-21.80963058
36.957	-22.78379111
35.3864418	-23.58891922
33.5703418	-24.29618646
31.8262	-25.24365767
30.1201582	-25.91533913
28.4099	-26.67598503
26.6911582	-27.41438981
25.0063	-28.0905195
23.3002582	-28.83337251
21.6154	-29.49615753
19.9051418	-30.10556389
18.2118	-30.7861418
16.5184582	-31.42668571
14.8378418	-31.94267942
13.1656582	-32.67663598
11.4723418	-33.2148708
9.7874582	-33.73086451
8.1534	-34.36251198
6.3965582	-34.79843769
4.7752	-35.34112073
3.1242	-35.86156266
1.2530582	-36.49321013
-0.4614418	-37.01365206
-2.1632418	-37.48961177
-3.8777418	-37.92998571
-5.5118	-38.45487586
-7.112	-38.89969802
-8.7503	-39.23776287
-10.3378	-39.83382456
-12.0142	-40.23861273
-13.6398	-40.56778113
-15.2654	-41.17273927
-16.9418	-41.488563
-18.542	-41.93783339
-20.1168	-42.38265555
-21.717	-42.80968482
-23.368	-43.22336943
-24.9174	-43.54364139
-26.6192	-44.07742798
-28.2448	-44.37990705
-29.845	-44.90034898
-31.4706	-45.28289604
-32.9946	-45.61206444
-34.671	-46.03909372
-36.322	-46.42164077
-37.9222	-46.90204871
-39.497	-47.17339023
-41.0718	-47.56928195
-42.7228	-48.08527566
-44.2976	-48.33882429
-45.8724	-48.74806068
-47.5234	-49.2462615
-49.1236	-49.57098168
-50.7492	-49.93573585
-52.959	-50.55848688
-54.61	-50.95882682
-56.1086	-51.42144187
-57.7088	-51.75950671
-59.3852	-52.07533045
-60.9346	-52.63135815
-62.5094	-52.9516301
-64.0334	-53.38755582
-65.6082	-53.8768602
-67.2084	-54.2683037
-68.6816	-54.66864365
-70.2564	-55.09567292
-71.755	-55.54049508
-73.3552	-56.00311013
-74.9046	-56.40345008
-76.4032	-56.85716868
-77.978	-57.31088729
-79.502	-57.74236478
-81.0810418	-58.07153318
-82.6516	-58.53859645
-84.201	-58.93003996
-85.7504	-59.42379255
-87.3506	-59.84637361
-88.773	-60.24671355
-90.3224	-60.63370883
-91.8464	-61.01625589
-93.4212	-61.44773339
-94.9409582	-61.70128202
-96.4946	-62.13275952
