"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH2"	
-2.6965	-139.8
-2.78575	-140.9
-2.8765	-142
-3.014	-143.7
-3.104	-144.8
-3.204	-145.9
-3.294	-147
-3.385	-148.1
-3.47525	-149.2
-3.56075	-150.2
-3.65275	-151.3
-3.73975	-152.4
-3.83425	-153.6
-3.91825	-154.6
-4.01125	-155.6
-4.09575	-156.8
-4.14875	-157.2
-4.24325	-158.3
-4.29	-158.9
-4.383	-160
-4.465	-161.1
-4.555	-162.2
-4.64	-163.2
-4.7375	-164.3
-4.8275	-165.4
-4.915	-166.4
-4.9625	-167
-5.055	-168.1
-5.1025	-168.5
-5.1875	-169.7
-5.2725	-170.7
-5.365	-171.7
-5.4575	-172.8
-5.545	-173.9
-5.595	-174.3
-5.685	-175.4
-5.78	-176.5
-5.8725	-177.6
-5.96	-178.5
-6.0525	-179.6
-6.15	-180.6
-6.24	-181.7
-6.3275	-182.7
-6.4125	-183.7
-6.4675	-184.3
-6.555	-185.3
-6.605	-185.8
-6.685	-186.8
-6.775	-187.8
-6.8625	-188.8
-6.9125	-189.4
-6.9975	-190.3
-7.095	-191.4
-7.1875	-192.5
-7.285	-193.4
-7.37	-194.4
-7.45	-195.4
-7.5425	-196.4
-7.63	-197.3
-7.72	-198.3
-7.81	-199.3
-7.9025	-200.2
-7.995	-201.2
-8.0775	-202.1
-8.165	-203
-8.2525	-204
-8.35	-204.9
-8.4325	-205.7
-8.515	-206.7
-8.57	-207.2
-8.655	-208.1
-8.74	-209
-8.8275	-210
-8.9225	-210.9
-9.0075	-211.7
-9.095	-212.7
-9.18	-213.7
-9.2725	-214.6
-9.3625	-215.4
-9.415	-216
-9.465	-216.3
-9.5575	-217.2
-9.6525	-218.2
-9.7425	-219
-9.8275	-219.8
-9.91	-220.7
-9.9625	-221.2
-10.0525	-222
-10.1975	-223.3
-10.285	-224.1
-10.3775	-224.9
-10.475	-225.8
-10.5175	-226
-10.61	-226.9
-10.7	-227.7
-10.7475	-228.1
-10.835	-228.9
-10.9175	-229.7
-11.02	-230.5
-11.0625	-230.7
-11.1575	-231.5
-11.255	-232.3
-11.35	-232.9
-11.4375	-233.6
-11.5225	-234.2
-11.5725	-234.7
-11.6625	-235.3
-11.715	-235.7
-11.8075	-236.4
-11.895	-237
-11.99	-237.5
-12.0775	-238.3
-12.175	-239
-12.2675	-239.7
-12.365	-240.2
-12.455	-240.8
-12.5375	-241.4
-12.6325	-242
-12.6775	-242.4
-12.7775	-242.9
-12.825	-243.4
-12.9125	-244
-13.0075	-244.5
-13.05	-244.8
-13.145	-245.5
-13.1925	-245.6
-13.29	-246.3
-13.34	-246.4
-13.42	-247
-13.5225	-247.6
-13.5675	-247.9
-13.66	-248.3
-13.7025	-248.8
-13.7875	-249.3
-13.885	-249.7
-13.9225	-250.1
-14.015	-250.6
-14.11	-251.1
-14.15	-251.3
-14.245	-251.9
-14.335	-252.4
-14.4225	-252.9
-14.52	-253.3
-14.6075	-253.7
-14.705	-254.2
-14.7625	-254.6
-14.8525	-255
-14.9025	-255.3
-14.9925	-255.8
-15.1325	-256.3
-15.185	-256.7
-15.275	-257
-15.33	-257.4
-15.4175	-257.8
-15.47	-257.9
-15.565	-258.3
-15.62	-258.6
-15.7125	-259
-15.765	-259.4
-15.855	-259.8
-15.945	-260.2
-16.05	-260.6
-16.1475	-260.9
-16.2325	-261.3
-16.2825	-261.7
-16.335	-261.7
-16.43	-262.2
-16.525	-262.7
-16.58	-262.9
-16.665	-263.2
-16.7225	-263.5
-16.815	-264
-16.87	-264.1
-16.9625	-264.5
-17.0675	-265
-17.165	-265.5
-17.2575	-265.8
-17.3575	-266.2
-17.46	-266.6
-17.5	-266.8
-17.5575	-266.9
-17.6525	-267.2
-17.74	-267.6
-17.8325	-268.1
-17.9225	-268.5
-18.0225	-268.9
-18.07	-269.2
-18.16	-269.5
-18.205	-269.8
-18.305	-270.2
-18.405	-270.7
-18.4975	-271.1
-18.6	-271.5
-18.695	-271.8
-18.7475	-272
-18.84	-272.4
-18.89	-272.5
-18.9875	-272.9
-19.0825	-273.2
-19.185	-273.6
-19.335	-274.4
-19.4325	-274.8
-19.5275	-275.2
-19.625	-275.5
-19.675	-275.8
-19.775	-276.2
-19.825	-276.2
-19.925	-276.6
-19.9875	-277
-20.075	-277.3
-20.1675	-277.8
-20.27	-278.1
-20.3675	-278.4
-20.42	-278.5
-20.515	-278.8
-20.6125	-279.2
-20.7025	-279.6
-20.755	-279.7
-20.84	-280.1
-20.9025	-280.4
-20.9925	-280.7
-21.055	-280.7
-21.1075	-281.1
-21.195	-281.5
-21.2475	-281.3
-21.345	-281.6
-21.3975	-282.1
-21.49	-282.5
-21.5425	-282.4
-21.64	-282.8
-21.6925	-283.2
-21.7775	-282.6
-21.81	-277.6
-21.8625	-273.7
-21.875	-268.6
-21.8825	-263.6
-21.925	-258.7
-21.895	-250.8
-21.8225	-243.6
-21.7525	-239
-21.6875	-235
-21.61	-231.6
-21.5275	-228.1
-21.4525	-224.7
-21.3675	-221.8
-21.2875	-218.7
-21.205	-215.7
-21.1375	-212.7
-21.0675	-209.9
-20.9775	-207
-20.8975	-204.1
-20.8125	-201.2
-20.735	-198.2
-20.655	-195.3
-20.5825	-192.6
-20.51	-189.9
-20.435	-187.2
-20.345	-184.5
-20.2625	-181.7
-20.175	-179
-20.1	-176.4
-20.035	-173.8
-19.955	-171.3
-19.905	-169.9
-19.8175	-167.4
-19.735	-165
-19.655	-162.5
-19.5625	-160
-19.485	-157.5
-19.4175	-155.3
-19.335	-153
-19.2575	-150.6
-19.1775	-148.2
-19.0925	-145.9
-19.0125	-143.7
-18.93	-141.5
-18.845	-139.2
-18.775	-137
-18.6925	-134.8
-18.6525	-133.7
-18.56	-131.5
-18.485	-129.3
-18.405	-127.2
-18.32	-125.1
-18.23	-122.9
-18.1575	-120.8
-18.075	-118.7
-17.99	-116.7
-17.9	-114.6
-17.8275	-112.5
-17.7425	-110.5
-17.6625	-108.5
-17.58	-106.5
-17.4925	-104.5
-17.4025	-102.5
-17.3125	-100.5
-17.2625	-99.54
-17.175	-97.61
-17.105	-95.75
-17.015	-93.79
-16.925	-91.89
-16.84	-90
-16.7575	-88.1
-16.6625	-86.27
-16.5775	-84.4
-16.495	-82.57
-16.415	-80.73
-16.3675	-79.75
-16.275	-78.01
-16.19	-76.24
-16.1075	-74.46
-16.0125	-72.66
-15.935	-70.95
-15.8475	-69.29
-15.795	-68.35
-15.72	-66.69
-15.635	-65.01
-15.5	-62.54
-15.4125	-60.85
-15.34	-59.23
-15.2875	-58.5
-15.1925	-56.88
-15.105	-55.26
-15.03	-53.73
-14.9475	-52.2
-14.86	-50.64
-14.7675	-49.14
-14.685	-47.61
-14.61	-46.11
-14.52	-44.68
-14.4325	-43.24
-14.345	-41.74
-14.26	-40.37
-14.1775	-38.96
-14.0875	-37.55
-13.995	-36.18
-13.915	-34.89
-13.845	-33.49
-13.76	-32.2
-13.6675	-30.98
-13.585	-29.69
-13.5075	-28.38
-13.4125	-27.25
-13.375	-26.57
-13.2925	-25.38
-13.2	-24.25
-13.1525	-23.64
-13.065	-22.51
-12.98	-21.34
-12.94	-20.82
-12.8525	-19.69
-12.76	-18.5
-12.7075	-18.04
-12.6225	-16.91
-12.535	-15.87
-12.445	-14.86
-12.4	-14.28
-12.3125	-13.33
-12.2225	-12.26
-12.1275	-11.31
-12.03	-10.37
-11.9425	-9.327
-11.8525	-8.44
-11.76	-7.553
-11.72	-7.033
-11.615	-6.269
-11.525	-5.382
-11.44	-4.495
-11.34	-3.7
-11.2475	-2.936
-11.165	-2.079
-11.1025	-1.835
-11.01	-0.948
-10.87	0.1529
-10.785	0.8257
-10.735	1.162
-10.6525	1.896
-10.595	2.171
-10.51	2.875
-10.4225	3.425
-10.33	4.006
-10.2275	4.679
-10.1475	5.199
-10.05	5.657
-9.96	6.33
-9.8725	6.881
-9.7725	7.247
-9.68	7.828
-9.59	8.348
-9.49	8.685
-9.4	9.174
-9.305	9.663
-9.21	10
-9.1275	10.43
-9.0775	10.7
-8.98	11.07
-8.8875	11.56
-8.7925	11.96
-8.7075	12.29
-8.655	12.54
-8.6025	12.72
-8.5125	13.12
-8.4225	13.49
-8.3675	13.73
-8.275	14.04
-8.18	14.43
-8.085	14.86
-7.99	15.26
-7.895	15.63
-7.79	15.96
-7.695	16.45
-7.6075	16.82
-7.5125	17.19
-7.42	17.58
-7.325	18.01
-7.2325	18.41
-7.1775	18.65
-7.085	19.02
-6.9875	19.42
-6.9	19.91
-6.7975	20.37
-6.7525	20.55
-6.665	20.98
-6.575	21.38
-6.4275	22.02
-6.3325	22.51
-6.24	23.03
-6.15	23.42
-6.0525	23.88
-5.9575	24.4
-5.8625	24.83
-5.81	25.11
-5.715	25.6
-5.6625	25.84
-5.565	26.33
-5.475	26.85
-5.4225	27.12
-5.335	27.61
-5.2425	28.07
-5.145	28.71
-5.0525	29.23
-4.9625	29.69
-4.87	30.3
-4.7675	30.89
-4.68	31.38
-4.585	31.96
-4.4935	32.6
-4.3995	33.12
-4.298	33.73
-4.20175	34.4
-4.1495	34.59
-4.0565	35.35
-3.9635	35.99
-3.8765	36.54
-3.82325	36.97
-3.7295	37.58
-3.633	38.29
-3.541	38.99
-3.4465	39.57
-3.34475	40.34
-3.24125	41.07
-3.15725	41.77
-3.104	42.17
-3.0485	42.41
-2.95975	43.24
-2.90675	43.55
-2.81625	44.34
-2.76325	44.65
-2.67125	45.47
-2.618	45.78
-2.526	46.63
-1.397	56.05
-1.30625	56.88
-1.16725	58.19
-1.078	59.05
-0.98	59.75
-0.88925	60.61
-0.8015	61.62
-0.7095	62.44
-0.6125	63.21
-0.52025	64.16
-0.42675	65.04
-0.3345	65.84
-0.247	66.79
-0.194	67.12
-0.1095	68.16
-0.014075	69.05
0.0812	69.81
0.17175	70.76
0.264025	71.83
0.35935	72.69
0.4544	73.48
0.505975	74.06
0.607125	74.89
0.6933	75.96
0.787125	76.88
0.88065	77.7
0.9715	78.74
1.06675	79.69
1.16175	80.52
1.251	81.53
1.3445	82.57
1.43525	83.39
1.5352	84.34
1.62585	85.44
1.718025	86.39
1.810175	87.21
1.902325	88.28
1.99325	89.32
2.0854	90.15
2.17755	91.16
2.2712	92.23
2.3636	93.09
2.457275	94.09
2.511625	94.55
2.60075	95.5
2.687	96.63
2.7835	97.61
2.87275	98.5
2.968	99.54
3.02075	99.97
3.1115	101
3.169	101.4
3.25375	102.4
3.33975	103.5
3.39425	103.9
3.4515	104.4
3.53325	105.4
3.58625	105.9
3.6845	106.8
3.769	108
3.85375	109
3.9065	109.4
3.964	109.9
4.05325	111
4.15	112
4.286	113.5
4.37675	114.4
4.47175	115.6
4.52325	116
4.62	117.1
4.69725	118.1
4.79225	119
4.8875	120.1
4.98125	121.2
5.07175	122
5.1175	122.7
5.205	123.6
5.29875	124.5
5.347	125.2
5.3975	125.7
5.496	126.7
5.58525	127.6
5.67425	128.7
5.717	129.1
5.7725	129.7
5.86625	130.6
5.95425	131.7
6.008	132.1
6.11025	133.2
6.15475	133.6
6.23925	134.6
6.3365	135.7
6.43175	136.7
6.52125	137.6
6.617	138.6
6.6645	139
6.75025	140.1
6.80225	140.5
6.887	141.5
6.96975	142.6
7.0775	143.4
7.1725	144.4
7.2575	145.5
7.34	146.4
7.425	147.2
7.515	148.3
7.605	149.3
7.71	150.1
7.75	150.7
7.8475	151.6
7.8975	152.2
7.98	153.1
8.075	153.9
8.125	154.6
8.225	155.4
8.315	156.4
8.3925	157.5
8.4925	158.3
8.5875	159.4
8.6375	159.7
8.7275	160.8
8.8225	161.6
8.9175	162.5
8.995	163.7
9.0925	164.6
9.1875	165.3
9.285	166.3
9.385	167.4
9.435	167.7
9.515	168.8
9.6025	169.7
9.6525	170.2
9.71	170.5
9.8	171.6
9.895	172.6
9.99	173.4
10.085	174.4
10.18	175.5
10.2725	176.3
10.3575	177.1
10.4475	178.3
10.5325	179.2
10.63	180
10.725	181
10.7825	181.4
10.835	182.1
10.9275	182.8
11.005	183.8
11.0975	184.8
11.2025	185.7
11.305	186.5
11.395	187.4
11.4425	187.9
11.5425	188.9
11.59	189.3
11.6825	190.2
11.7275	190.7
11.82	191.5
11.9125	192.6
11.97	192.8
12.0125	193.5
12.065	193.8
12.16	194.8
12.265	195.7
12.3525	196.4
12.425	197.4
12.515	198.4
12.585	198.7
12.6425	199.1
12.7425	200.1
12.79	200.4
12.88	201.3
12.93	201.8
13.02	202.6
13.075	203.2
13.1225	203.6
13.2075	204.6
13.305	205.3
13.395	206.1
13.45	206.8
13.5475	207.5
13.655	208.3
13.695	208.9
13.785	209.6
13.8275	210.3
13.88	210.5
13.9725	211.5
14.0325	211.7
14.1175	212.7
14.205	213.6
14.3025	214.4
14.4025	215
14.49	216
14.5475	216.3
14.64	217.1
14.685	217.7
14.775	218.4
14.8725	219.3
14.9675	220.2
15.0625	221
15.1575	221.6
15.2525	222.6
15.305	222.8
15.39	223.7
15.4825	224.7
15.5875	225.5
15.6875	226.2
15.78	226.8
15.86	227.8
15.9625	228.7
16.0575	229.4
16.1575	230
16.2375	230.8
16.3325	231.7
16.3875	231.9
16.4725	232.8
16.53	233
16.6225	233.7
16.68	234.4
16.7725	234.9
16.875	235.6
16.9675	236.5
17.0625	237.4
17.1375	238
17.19	238.3
17.2425	238.5
17.34	239.3
17.395	239.7
17.49	240.2
17.58	241
17.6325	241.4
17.7225	241.9
17.8225	242.6
17.95	243.7
18.0075	244.2
18.06	244.2
18.15	245
18.24	245.9
18.2925	245.8
18.385	246.6
18.47	247.5
18.5725	248.1
18.655	248.5
18.7575	249
18.8525	249.6
18.94	250.4
19.0225	251.1
19.08	251.2
19.1325	251.6
19.235	252
19.325	252.5
19.4225	253.2
19.5075	254
19.605	254.5
19.7025	255
19.795	255.4
19.8875	255.9
19.94	256.5
20.0375	256.9
20.125	257.3
20.2225	257.8
20.3125	258.5
20.4075	259.2
20.4625	259.1
20.5575	259.6
20.6125	260
20.7075	260.3
20.8025	260.7
20.8875	261.2
20.9825	261.8
21.04	261.9
21.135	262.3
21.225	262.8
21.31	263.5
21.365	263.6
21.47	264
21.5625	264.5
21.66	265.2
21.7525	265.8
21.835	266.2
21.89	266.1
21.9825	266.7
22.0375	266.9
22.1275	267.2
22.2275	267.7
22.325	268.3
22.4175	268.9
22.47	268.8
22.56	269.2
22.655	269.7
22.75	270.3
22.84	270.8
22.8975	270.8
22.9925	271.2
23.085	271.7
23.1375	271.9
23.22	272.1
23.2675	272.2
23.3	267
23.3375	262.2
23.355	257
23.3025	249.9
23.24	245.4
23.1725	241.6
23.1025	238.1
23.0275	234.6
22.9475	231.5
22.8575	228.8
22.7825	226
22.715	222.9
22.6325	220
22.54	217.3
22.4675	214.7
22.39	211.8
22.3175	209
22.2325	206.4
22.1575	203.8
22.0775	200.9
21.9975	198.2
21.915	195.9
21.8325	193.2
21.7625	190.5
21.6825	188
21.6	185.7
21.5275	183.1
21.4775	181.9
21.4025	179.4
21.3225	176.8
21.2325	174.5
21.1625	172.2
21.0875	169.6
21	167.3
20.9175	165.2
20.845	162.7
20.765	160.4
20.6875	158.3
20.61	155.9
20.5225	153.6
20.44	151.6
20.35	149.4
20.2725	147
20.1825	144.9
20.1025	142.9
20.0225	140.6
19.9275	138.5
19.7925	135.3
19.72	133.3
19.6475	131.1
19.5675	129.1
19.4875	127.2
19.4	125
19.31	122.9
19.2275	121
19.1475	119
19.065	116.9
19.0125	115.9
